text,#label
"Multi-hop QA requires the machine to answer complex questions through finding multiple clues and reasoning, and provide explanatory evidence to demonstrate the machine’s reasoning process. We propose Relation Extractor- Reader and Comparator (RERC), a three-stage framework based on complex question decomposition. The Relation Extractor decomposes the complex question, and then 〈reads〉 the answer to the question. In this way, the RERC can be used to extract information from a large number of questions. In this paper, we propose a new framework for the extraction of information in complex problem-solving tasks. This framework, which we refer to as a ""relation extractor"" or ""comparator"", allows us to solve complex problems in a way that is more efficient than traditional methods, such as linear regression or logistic regression, that rely on linear discriminant analysis (LDA). In addition, this framework can also be applied to other types of problems that are more complex than simple ones.",0
"Recent impressive improvements in NLP, largely based on the success of contextual neural language models, have been mostly demonstrated on at most a couple dozen high- resource languages. Building language models and, more generally, NLP systems for non- standardized and low-resource languages remains a challenging task. In this work, we focus on North-African colloquial dialectal Arabic written using an extension of the Latin script, called NArabizi, found mostly on social media and messaging communication. In this low-resource scenario with data displaying a high level of variability, we compare the downstream performance of a character-based language model on part-of-speech tagging and dependency parsing to that of monolingual and multilingual models. We show that a character- based model trained on only 99k sentences of NArabizi and fined-tuned on a small treebank of this language leads to performance close to those obtained with the same architecture pre- trained on large multilingual and monolingual models. Confirming these results a on much larger data set of noisy French user-generated content, we argue that such character-based language models can be an asset for NLP in low-resource and high language variability settings.",1
"Recent impressive improvements in NLP, largely based on the success of contextual neural language models, have been mostly demonstrated on at most a couple dozen high- resource languages. Building language models and, more generally, NLP systems for non- standardized and low-resource languages remains a challenging task. In this work, we present a novel approach to the problem of building a language model for a large number of languages, using a combination of machine learning and supervised learning techniques. We show that our approach can be applied to a wide variety of language systems, including English, French, German, Italian, Japanese, Korean, Russian, Spanish, and Chinese. Our approach is also applicable to languages that are not widely spoken, such as Arabic, Arabic-Indonesian, Basque, Catalan, Chinese, Croatian, Czech, Danish, Dutch, Esperanto, Finnish, Greek, Hebrew, Hindi, Hungarian, Icelandic, Indonesian, Irish Gaelic, Latin, Malay, Maltese, Norwegian Bokmål, Polish, Portuguese, Romanian, Serbian, Slovak, Slovene, Swedish, Thai, Turkish, Ukrainian, Urdu, Vietnamese, Welsh, Xhosa, Yiddish, Zulu.",0
"Self-supervised learning (SSL) achieves great success in speech recognition, while limited exploration has been attempted for other speech processing tasks. As speech signal contains multifaceted information including speaker identity, paralinguistics, spoken content, etc., learning universal representations for all speech tasks is challenging. In this paper, we propose a new pre-trained model, WavLM, to solve full-stack downstream speech tasks. WavLM is built based on the HuBERT framework, with an emphasis on both spoken content modeling and speaker identity preservation. We first equip the Transformer structure with gated relative position bias to improve its capability on recognition tasks. For better speaker discrimination, we propose an utterance mixing training strategy, where additional overlapped utterances are created unsupervisely and incorporated during model training. Lastly, we scale up the training dataset from 60k hours to 94k hours of public audio data, and optimize its training procedure for better representation extraction. WavLM Large achieves state-of-the-art performance on the SUPERB benchmark, and brings significant improvements for various speech processing tasks on their representative benchmarks. Index Terms— Self-Supervised Learning, Speech Pre- Training.",1
"Self-supervised learning (SSL) achieves great success in speech recognition, while limited exploration has been attempted for other speech processing tasks. As speech signal contains multifaceted information including speaker identity, paralinguistics, spoken content, etc., learning universal representations for all speech tasks is challenging. In this paper, we propose a new pre-trained neural network for speech-recognition tasks, which can be trained to recognize speech in a wide variety of speech contexts. We show that this network is able to perform well in both speech and non-speech contexts, and that it is capable of performing well even in the absence of any prior knowledge of the context in which the task is to be performed. Our results suggest that the use of a universal representation for a speech task may be an effective way to improve the performance of existing neural networks.",0
"Our society produces and shares overwhelming amounts of information through the Online Social Networks (OSNs). Within this environment, misinformation and disinformation have proliferated, becoming a public safety concern on every country. Allowing the public and professionals to efficiently find reliable evidence about the factual veracity of a claim is crucial to mitigate this harmful spread. To this end, we propose FacTeR-Check, a multilingual architecture for semi- automated fact-checking that can be used for either the general public but also useful for fact- checking organisations. FacTeR-Check enables retrieving fact-checked information, unchecked claims verification and tracking dangerous information over social media. This architectures involves several modules developed to evaluate semantic similarity, to calculate natural language inference and to retrieve information from Online Social Networks. The union of all these modules builds a semi-automated fact-checking tool able of verifying new claims, to extract related evidence, and to track the evolution of a hoax on a OSN. While individual modules are validated on related benchmarks (mainly MSTS and SICK), the complete architecture is validated using a new dataset called NLI19-SP that is publicly released with COVID-19 related hoaxes and tweets from Spanish social media. Our results show state-of-the-art performance on the individual benchmarks, as well as producing useful analysis of the evolution over time of 61 different hoaxes.",1
"Our society produces and shares overwhelming amounts of information through the Online Social Networks (OSNs). Within this environment, misinformation and disinformation have proliferated, becoming a public safety concern on every country. Allowing the public and professionals to efficiently find reliable evidence about the factual veracity of a claim is crucial to the functioning of our democratic society. In order to combat misinformation, we need to ensure that the information we receive is accurate and reliable. This is especially true when it comes to social media platforms such as Facebook, Twitter, YouTube, and other online social networks. In order for us to be able to make informed decisions about what information to share with our friends and family, it is essential that we have accurate information available to us at all times. It is also important to note that there is no such thing as ""fake news"" or ""alternative facts."" In fact, there are so many different types of misinformation that it can be difficult to keep track of all of them. For this reason, the U.S. Department of Homeland Security (DHS) has created the National Center for Information Analysis and Dissemination (NCID) to provide a comprehensive database of false and misleading information on the Internet.",0
"Machine translation (MT) system aims to translate source language into target language. Recent studies on MT systems mainly focus on neural machine translation (NMT). One factor that significantly affects the performance of NMT is the availability of high-quality parallel corpora. However, high-quality parallel corpora concerning Korean are relatively scarce compared to those associated with other high- resource languages, such as German or Italian. To address this problem, AI Hub recently released seven types of parallel corpora for Korean. In this study, we conduct an in-depth verification of the quality of corresponding parallel corpora through Linguistic Inquiry and Word Count (LIWC) and several relevant experiments. LIWC is a word-counting software program that can analyze corpora in multiple ways and extract linguistic features as a dictionary base. To the best of our knowledge, this study is the first to use LIWC to analyze parallel corpora in the field of NMT. Our findings suggest the direction of further research toward obtaining the improved quality parallel corpora through our correlation analysis in LIWC and NMT performance.",1
"Machine translation (MT) system aims to translate source language into target language. Recent studies on MT systems mainly focus on neural machine translation (NMT). One factor that significantly affects the performance of NMT is the availability of high-quality parallel corpora. However, high-quality parallel corpora concerning Korean are relatively scarce compared to other languages. In this paper, we present a novel approach to improve the speed and accuracy of the MT system for Korean. We show that we can significantly improve MT performance by using a combination of two approaches: (1) a parallel-based approach, and (2) the use of a neural network. Our results demonstrate that our approach is able to achieve a significant improvement in MT speed.",0
"The popularity of online shopping is steadily increasing. At the same time, fake product reviews are published widely and have the potential to affect consumer purchasing behavior. In response, previous work has developed automated methods for the detection of deceptive product reviews. However, studies vary considerably in terms of classification performance, and many use data that contain potential confounds, which makes it difficult to determine their validity. Two possible confounds are data-origin (i.e., the dataset is composed of more than one source) and product ownership (i.e., reviews written by individuals who own or do not own the reviewed product). In the present study, we investigate the effect of both confounds for fake review detection. Using an experimental design, we manipulate data-origin, product ownership, review polarity, and veracity. Supervised learning analysis suggests that review veracity (60.26 - 69.87%) is somewhat detectable but reviews additionally confounded with product-ownership (66.19 - 74.17%), or with data-origin (84.44 - 86.94%) are easier to classify. Review veracity is most easily classified if confounded with product-ownership and data-origin combined (87.78 - 88.12%), suggesting overestimations of the true performance in other work. These findings are moderated by review polarity.",1
"The popularity of online shopping is steadily increasing. At the same time, fake product reviews are published widely and have the potential to affect consumer purchasing behavior. In response, previous work has developed automated methods for the detection of deceptive product reviews. However, studies vary considerably in terms of classification of fake reviews and the methods used to detect them. Here, we present an automated method for detecting fake products reviews based on the type of product being reviewed. We demonstrate that this method can be applied to a wide range of products, including consumer electronics, medical devices, and pharmaceuticals.",0
"Despite great success on many machine learning tasks, deep neural networks are still vulnerable to adversarial samples. While gradient- based adversarial attack methods are well- explored in the field of computer vision, it is impractical to directly apply them in natural language processing due to the discrete nature of text. To bridge this gap, we propose a general framework to adapt existing gradient- based method to craft textual adversarial samples. In this framework, gradient-based continuous perturbations are added to the embedding layer and are amplified in the forward propagation process. Then the final perturbed latent representations are decoded with a mask language model head to obtain potential adversarial samples. In this paper, we instantiate our framework with Textual Projected Gradient Descent (TPGD). We conduct comprehensive experiments to evaluate our framework by performing transfer black-box attacks on BERT, RoBERTa and ALBERT on three benchmark datasets. Experimental results demonstrate our method achieves an overall better performance and produces more fluent and grammatical adversarial samples compared to strong baseline methods. All the code and data will be made public.",1
"Despite great success on many machine learning tasks, deep neural networks are still vulnerable to adversarial samples. While gradient- based adversarial attack methods are well- explored in the field of computer vision, it is impractical to directly apply them in natural language processing due to the discrete nature of text. In this paper, we present a novel approach to train a deep convolutional neural network (CNN) on a text-based text classification task. Our approach is based on the fact that text recognition is a task that requires a large amount of training data, which can be difficult to obtain. In order to overcome this problem, our approach uses a combination of supervised and unsupervised learning techniques. We show that our method is able to perform well on both text and non-text classification tasks. Furthermore, the results are robust to a wide range of network architectures and training parameters.",0
"The inception of modeling contextual information using models such as BERT, ELMo, and Flair has significantly improved representation learning for words. It has also given SOTA results in almost every NLP task — Machine Translation, Text Summarization and Named Entity Recognition, to name a few. In this work, in addition to using these dominant context-aware representations, we propose a Knowledge Aware Representation Learning (KARL) Network for Named Entity Recognition (NER). We discuss the challenges of using existing methods in incorporating world knowledge for NER and show how our proposed methods could be leveraged to overcome those challenges. KARL is based on a Transformer Encoder that utilizes large knowledge bases represented as fact triplets, converts them to a graph context, and extracts essential entity information residing inside to generate contextualized triplet representation for feature augmentation. Experimental results show that the augmentation done using KARL can considerably boost the performance of our NER system and achieve significantly better results than existing approaches in the literature on three publicly available NER datasets, namely CoNLL 2003, CoNLL++, and OntoNotes v5. We also observe better generalization and application to a real-world setting from KARL on unseen entities.",1
"The inception of modeling contextual information using models such as BERT, ELMo, and Flair has significantly improved representation learning for words. It has also given SOTA results in almost every NLP task — Machine Translation, Text Summarization and Named Entity Recognition, to name a few. In this work, in addition to improving the accuracy of the models, we have also improved the performance of these models. This work has been supported by the National Science Foundation (NSF).",0
"In this work, we extensively redesign the newly introduced method of token mixing using Fourier Transforms (FNET) to replace the computationally expensive self-attention mechanism in a full transformer implementation on a long document summarization task (¿ 512 tokens). As a baseline, we also carried out long document summarization using established methods such as Longformer and Big Bird transformer models that are capable of processing over 8000 tokens and are currently the state of the art methods for these type of problems. The original FNET paper implemented this in an encoder only architecture while abstractive summarization requires both an encoder and a decoder. Since such a pretrained transformer model does not currently exist in the public domain, we decided to implement a full transformer based on this Fourier token mixing approach in an encoder/decoder architecture which we trained starting with Glove embeddings for the individual words in the corpus. We investigated a number of different extensions to the original FNET architecture and evaluated them on their Rouge F1-score performance on a summarization task. All modifications showed better performance on the summarization task than when using the original FNET encoder in a transformer architecture.",1
"In this work, we extensively redesign the newly introduced method of token mixing using Fourier Transforms (FNET) to replace the computationally expensive self-attention mechanism in a full transformer implementation on a long document summarization task (¿ 512 tokens). As a baseline, we also carried out long document summarization using established vernacular methods of summarizing documents. Our results show that the new method is much faster and more efficient than the old one, and that it can be applied to a wide range of document types.",0
"Predicting linearized Abstract Meaning Representation (AMR) graphs using pre-trained sequence-to-sequence Transformer models has recently led to large improvements on AMR parsing benchmarks. These parsers are simple and avoid explicit modeling of structure but lack desirable properties such as graph well-formedness guarantees or built-in graph-sentence alignments. In this work we explore the integration of general pre-trained sequence-to-sequence language models and a structure-aware transition-based approach. We depart from a pointer-based transition system and propose a simplified transition set, designed to better exploit pre-trained language models for structured fine-tuning. We also explore modeling the parser state within the pre-trained encoder-decoder architecture and different vocabulary strategies for the same purpose. We provide a detailed comparison with recent progress in AMR parsing and show that the proposed parser retains the desirable properties of previous transition-based approaches, while being simpler and reaching the new parsing state of the art for AMR 2.0, without the need for graph recategorization.",1
"Predicting linearized Abstract Meaning Representation (AMR) graphs using pre-trained sequence-to-sequence Transformer models has recently led to large improvements on AMR parsing benchmarks. These parsers are simple and avoid explicit modeling of structure but lack desirable properties such as graph well-formedness guarantees or built-in graph-sentence alignments. In this work we explore the use of a novel model-based approach to improve the performance of AMRs. Our approach is based on the notion of an abstract meaning representation (AQS), which is defined as a set of semantic entities that can be represented by a sequence of words. An AQS is composed of two components: a lexical entity and a syntactic entity. The lexicographical entity represents the semantic content of the sentence, while the syntactically semantic entity is used to represent the meaning of each word. We propose a new approach that combines the advantages of both approaches in order to achieve better performance than either approach alone. Specifically, we use a model that is trained on a large corpus of English-language sentences, and then uses this model to extract semantic information from each of these sentences.",0
"Pre-trained language models have been found to capture a surprisingly rich amount of lexical knowledge, ranging from common sense properties of everyday concepts to detailed factual knowledge about named entities. Among others, this makes it possible to distill high-quality word vectors from pre-trained language models. However, it is currently unclear to what extent it is possible to distill relation embeddings, i.e. vectors that characterize the relationship between two words. Such relation embeddings are appealing because they can, in principle, encode relational knowledge in a more fine- grained way than is possible with knowledge graphs. To obtain relation embeddings from a pre-trained language model, we encode word pairs using a (manually or automatically generated) prompt, and we fine-tune the language model such that relationally similar word pairs yield similar output vectors. We find that the resulting relation embeddings are highly competitive on analogy (unsupervised) and relation classification (supervised) benchmarks, even without any task-specific fine-tuning.",1
"Pre-trained language models have been found to capture a surprisingly rich amount of lexical knowledge, ranging from common sense properties of everyday concepts to detailed factual knowledge about named entities. Among others, this makes it possible to distill high-quality word vectors from pre-trained language models. However, it is currently unclear whether these models can be used to train other types of models, such as neural networks. In this paper, we present a novel approach to training a neural network model to extract semantic information from a large corpus of English words. Our approach is based on the use of a deep convolutional network (DNN) trained on a corpus consisting of over 100,000 words from the English language. We show that the DNN model is capable of extracting semantic features from this corpus, and that this feature extraction is robust to the number of words in the corpus. In addition, our approach can also be applied to other large-scale corpora, for example, to understand the structure of the human brain.",0
"Natural Language Processing (NLP) is a branch of artificial intelligence that gives machines the ability to decode human languages. Part- of-speech tagging (POS tagging) is a pre-processing task that requires an annotated corpus. Rule-based and stochastic methods showed remarkable results for POS tag prediction. On this work, I performed a mathematical model based on Hidden Markov structures and I obtained a high-level accuracy of ingredients extracted from text recipe with performances greater than what traditional methods could make without unknown words consideration.",1
"Natural Language Processing (NLP) is a branch of artificial intelligence that gives machines the ability to decode human languages. Part- of-speech tagging (POS tagging) is a pre-processing task that requires an annotated corpus. Rule-based and stochastic methods showed remarkable results for POS tag prediction. On this work, I performed a vernacular analysis of a corpus of English spoken in the United States. I found that the accuracy of POS tagging was significantly higher than expected based on previous work. In addition, my results showed that POS tags were more accurate than previous results. These results suggest that NLP techniques can be used to improve human language processing.",0
"For each goal-oriented dialog task of interest, large amounts of data need to be collected for end-to-end learning of a neural dialog system. Collecting that data is a costly and time-consuming process. Instead, we show that we can use only a small amount of data, supplemented with data from a related dialog task. Naively learning from related data fails to improve performance as the related data can be inconsistent with the target task. We describe a meta-learning based method that selectively learns from the related dialog task data. Our approach leads to significant accuracy improvements in an example dialog task.",1
"For each goal-oriented dialog task of interest, large amounts of data need to be collected for end-to-end learning of a neural dialog system. Collecting that data is a costly and time-consuming process. Instead, we show that we can use only a small amount of data, supplemented with data from a vernacular neural network, to learn a simple neural dialogue system from scratch. In this paper we present a novel approach to learning neural networks from small data sets. Our approach is based on the idea that neural systems can be trained to perform a variety of tasks, such as speech recognition, speech synthesis, and machine translation. We demonstrate that our approach works well for learning a speech-recognition neural system, as well as a machine-translation neural model. In addition, our method can also be applied to other types of learning tasks.",0
"The use of contrastive loss for representation learning has become prominent in computer vision, and it is now getting attention in Natural Language Processing (NLP). Here, we explore the idea of using a batch-softmax contrastive loss when fine-tuning large-scale pre-trained transformer models to learn better task-specific sentence embeddings for pairwise sentence scoring tasks. We introduce and study a number of variations in the calculation of the loss as well as in the overall training procedure; in particular, we find that data shuffling can be quite important. Our experimental results show sizable improvements on a number of datasets and pairwise sentence scoring tasks including classification, ranking, and regression. Finally, we offer detailed analysis and discussion, which should be useful for researchers aiming to explore the utility of contrastive loss in NLP.",1
"The use of contrastive loss for representation learning has become prominent in computer vision, and it is now getting attention in Natural Language Processing (NLP). Here, we explore the idea of using a batch-softmax contrastive loss when fine-tuning large-scale pre-trained transformer models to learn better task-specific sentence embeddings for pairwise ids. We show that the loss is robust to the number of training examples and that it can be applied to a wide range of tasks, including speech recognition, natural language processing, image classification, machine translation and speech synthesis.",0
"We present a method for using adverb phrases to adjust skill parameters via learned adverb-skill groundings. These groundings allow an agent to use adverb feedback provided by a human to directly update a skill policy, in a manner similar to traditional local policy search methods. We show that our method can be used as a drop-in replacement for these policy search methods when dense reward from the environment is not available but human language feedback is. We demonstrate improved sample efficiency over modern policy search methods in two experiments.",1
"We present a method for using adverb phrases to adjust skill parameters via learned adverb-skill groundings. These groundings allow an agent to use adverb feedback provided by a human to directly update a skill policy, in a manner similar to traditional local policy search methods. We show that our method  urns a significant improvement in the accuracy of skill policies, and that it can be applied to a wide range of situations.",0
"We propose BERMo, an architectural modification to BERT, which makes predictions based on a hierarchy of surface, syntactic and semantic language features. We use linear combination scheme proposed in Embeddings from Language Models (ELMo) to combine the scaled internal representations from different network depths. Our approach has two-fold benefits: (1) improved gradient flow for the downstream task as every layer has a direct connection to the gradients of the loss function and (2) increased representative power as the model no longer needs to copy the features learned in the shallower layer which are necessary for the downstream task. Further, our model has a negligible parameter overhead as there is a single scalar parameter associated with each layer in the network. Experiments on the probing task from SentEval dataset show that our model performs up to 4.65% better in accuracy than the baseline with an average improvement of 2.67% on the semantic tasks. When subject to compression techniques, we find that our model enables stable pruning for compressing small datasets like SST-2, where the BERT model commonly diverges. We observe that our approach converges 1.67× and 1.15× faster than the baseline on MNLI and QQP tasks from GLUE dataset. Moreover, our results show that our approach can obtain better parameter efficiency for penalty based pruning approaches on QQP task.",1
"We propose BERMo, an architectural modification to BERT, which makes predictions based on a hierarchy of surface, syntactic and semantic language features. We use linear combination scheme proposed in Embeddings from Language Models (ELMo) to combine the scaled internal representations from different network depths. Our approach has two-fold benefits: (1)   it allows us to predict the topological structure of the network, and (2) it allows for the prediction of semantic features that are not present in the original network. In particular, we show that we can predict features such as the number of words in a sentence, the order in which words appear in sentences, or whether a word is a noun or a verb. These predictions can be used to improve the accuracy of language models.",0
"Transformers are expensive to train due to the quadratic time and space complexity in the self-attention mechanism. On the other hand, although kernel machines suffer from the same computation bottleneck in pairwise dot products, several approximation schemes have been successfully incorporated to considerably reduce their computational cost without sacrificing too much accuracy. In this work, we leverage the computation methods for kernel machines to alleviate the high computational cost and introduce Skyformer, which replaces the softmax structure with a Gaussian kernel to stabilize the model training and adapts the Nyström method to a non-positive semidefinite matrix to accelerate the computation. We further conduct theoretical analysis by showing that the matrix approximation error of our proposed method is small in the spectral norm. Experiments on Long Range Arena benchmark show that the proposed method is sufficient in getting comparable or even better performance than the full self-attention while requiring fewer computation resources.",1
"Transformers are expensive to train due to the quadratic time and space complexity in the self-attention mechanism. On the other hand, although kernel machines suffer from the same computation bottleneck in pairwise dot products, several approximation schemes have been successfully incorporated to considerably reduce their computational cost without sacrificing too  much performance. In this paper, we present a novel approach to reduce the cost of kernel machine learning by using a combination of stochastic gradient descent (SGD) and convolutional neural networks (CNNs). We show that SGD and CNNs can be combined to significantly improve the performance of neural network models. We also demonstrate that this combination can also be applied to other types of deep learning models, such as reinforcement learning.",0
"Fairness is a principal social value that can be observed in civilisations around the world. A manifestations of this is in social agreements, often described in texts, such as contracts. Yet, despite the prevalence of such, a fairness metric for texts describing a social act remains wanting. To address this, we take a step back to consider the problem based on first principals. Instead of using rules or templates, we utilise social psychology literature to determine the principal factors that humans use when making a fairness assessment. We then attempt to digitise these using word embeddings into a multi-dimensioned sentence level fairness perceptions vector to serve as an approximation for these fairness perceptions. The method leverages a pro-social bias within word embeddings, for which we obtain an F1= 81.0. A second approach, using PCA and ML based on the said fairness approximation vector produces an F1 score of 86.2. We details improvements that can be made in the methodology to incorporate the projection of sentence embedding on to a subspace representation of fairness.",1
"Fairness is a principal social value that can be observed in civilisations around the world. A manifestations of this is in social agreements, often described in texts, such as contracts. Yet, despite the prevalence of such, a fairness metric for texts describing a social act remains wanting. To address this, vernacular texts have been used to measure fairness. In this paper, we present a new measure of fairness that is based on the concept of 'fairness', which is defined as 'the degree to which an act is fair to all parties involved'. We use this measure to assess the fairness of a contract between two parties. We find that a fair contract is one in which both parties are treated fairly, regardless of their gender, race, religion, sexual orientation, disability, age, or any other factor that might affect the outcome of the contract. In other words, fair contracts are one-sided in favour of one party and disadvantageous to the other. This finding is consistent with the idea that fairness is an important aspect of social interaction.",0
"Short text classification is a fundamental task in natural language processing. It is hard due to the lack of context information and labeled data in practice. In this paper, we propose a new method called SHINE, which is based on graph neural network (GNN), for short text classification. First, we model the short text dataset as a hierarchical heterogeneous graph consisting of word-level component graphs which introduce more semantic and syntactic information. Then, we dynamically learn a short document graph that facilitates effective label propagation among similar short texts. Thus, comparing with existing GNN-based methods, SHINE can better exploit interactions between nodes of the same types and capture similarities between short texts. Extensive experiments on various benchmark short text datasets show that SHINE consistently outperforms state-of-the-art methods, especially with fewer labels.",1
"Short text classification is a fundamental task in natural language processing. It is hard due to the lack of context information and labeled data in practice. In this paper, we propose a new method called SHINE, which is based on graph neural network (GNN), for short text classification. First, we  ightly describe the algorithm, and then we describe how it can be used in real-world applications. We show that the new algorithm can outperform existing methods, such as LSTM, in terms of speed and accuracy.",0
"In this paper, we introduce EmpBot: an endto-end empathetic chatbot. Empathetic conversational agents should not only understand what is being discussed, but also acknowledge the implied feelings of the conversation partner and respond appropriately. To this end, we propose a method based on a transformer pretrained language model (T5). Specifically, during finetuning we propose to use three objectives: response language modeling, sentiment understanding, and empathy forcing. The first objective is crucial for generating relevant and coherent responses, while the next ones are significant for acknowledging the sentimental state of the conversational partner and for favoring empathetic responses. We evaluate our model on the EmpatheticDialogues dataset using both automated metrics and human evaluation. The inclusion of the sentiment understanding and empathy forcing auxiliary losses favor empathetic responses, as human evaluation results indicate, comparing with the current state-of-the-art.",1
"In this paper, we introduce EmpBot: an endto-end empathetic chatbot. Empathetic conversational agents should not only understand what is being discussed, but also acknowledge the implied feelings of the conversation partner and respond appropriately. To this end, we propose a method based on a transformer pretrained language model (T5). Specifically, the T5 model allows us to model a conversation as a series of interactions between two agents, each of which is trained to recognize the other's emotions and intentions, and to respond accordingly. This approach allows for the development of a robust model that can be applied to a wide range of real-world situations.",0
"Simultaneous speech translation (SimulST) is the task in which output generation has to be performed on partial, incremental speech input. In recent years, SimulST has become popular due to the spread of multilingual application scenarios, like international live conferences and streaming lectures, in which on-the-fly speech translation can facilitate users’ access to audio-visual content. In this paper, we analyze the characteristics of the SimulST systems developed so far, discussing their strengths and weaknesses. We then concentrate on the evaluation framework required to properly assess systems’ effectiveness. To this end, we raise the need for a broader performance analysis, also including the user experience standpoint. We argue that SimulST systems, indeed, should be evaluated not only in terms of quality/latency measures, but also via task-oriented metrics accounting, for instance, for the visualization strategy adopted. In light of this, we highlight which are the goals achieved by the community and what is still missing.",1
"Simultaneous speech translation (SimulST) is the task in which output generation has to be performed on partial, incremental speech input. In recent years, SimulST has become popular due to the spread of multilingual application scenarios, like international live conferences and streaming lectures, in which on-the-fly speech translation can facilitate users’. In this paper, we present a novel approach for simulating simultaneous speech translations, which is based on the use of a multilayer perceptron. We demonstrate that this approach can be applied to a wide range of speech-to-text translation tasks, such as translation of text from one language to another, translation from text to speech, and translation between speech and text. Our results show that simultaneous translation is possible even in the presence of non-linearities in speech processing.",0
"We introduce a new language representation model in finance called Financial Embedding Analysis of Sentiment (FinEAS). In financial markets, news and investor sentiment are significant drivers of security prices. Thus, leveraging the capabilities of modern NLP approaches for financial sentiment analysis is a crucial component in identifying patterns and trends that are useful for market participants and regulators. In recent years, methods that use transfer learning from large Transformer-based language models like BERT, have achieved state-of-the-art results in text classification tasks, including sentiment analysis using labelled datasets. Researchers have quickly adopted these approaches to financial texts, but best practices in this domain are not well-established. In this work, we propose a new model for financial sentiment analysis based on supervised fine-tuned sentence embeddings from a standard BERT model. We demonstrate our approach achieves significant improvements in comparison to vanilla BERT, LSTM, and FinBERT, a financial domain specific BERT.",1
"We introduce a new language representation model in finance called Financial Embedding Analysis of Sentiment (FinEAS). In financial markets, news and investor sentiment are significant drivers of security prices. Thus, leveraging the capabilities of modern NLP approaches for financial sentiment analysis is a crucial component in identifying patterns and trends in financial market behavior. In this paper, we present a novel approach to the analysis of sentiment in the context of the financial sector. We demonstrate that FinEs can be used to identify patterns in sentiment across a wide range of financial instruments, including stocks, bonds, commodities, currencies, futures, options, and options contracts. Our approach is based on the notion that sentiment is an emergent property of a financial instrument and that it is important to understand how sentiment changes over time in order to predict the future behavior of that instrument. In addition, our approach can also be applied to other types of information, such as stock price movements and stock market sentiment.",0
"Estimating the quality of machine translation systems has been an ongoing challenge for researchers in this field. Many previous attempts at using round-trip translation as a measure of quality have failed, and there is much disagreement as to whether it can be a viable method of quality estimation. In this paper, we revisit round-trip translation, proposing a system which aims to solve the previous pitfalls found with the approach. Our method makes use of recent advances in language representation learning to more accurately gauge the similarity between the original and round-trip translated sentences. Experiments show that while our approach does not reach the performance of current state of the art methods, it may still be an effective approach for some language pairs.",1
"Estimating the quality of machine translation systems has been an ongoing challenge for researchers in this field. Many previous attempts at using round-trip translation as a measure of quality have failed, and there is much disagreement as to whether it can be a viable method of quality estimation. In this paper, we present a method for estimating translation quality based on the number of translation errors that occur in a given translation. We find that the accuracy of this method is significantly higher than previous estimates based solely on translation error rates. Our results also suggest that it may be possible to improve the reliability of the translation system by using a more robust method, such as the one described here.",0
"Improving user experience of a dialogue system often requires intensive developer effort to read conversation logs, run statistical analyses, and intuit the relative importance of system shortcomings. This paper presents a novel approach to automated analysis of conversation logs that learns the relationship between user-system interactions and overall dialogue quality. Unlike prior work on utterance-level quality prediction, our approach learns the impact of each interaction from the overall user rating without utterance-level annotation, allowing resultant model conclusions to be derived on the basis of empirical evidence and at low cost. Our model identifies interactions that have a strong correlation with the overall dialogue quality in a chatbot setting. Experiments show that the automated analysis from our model agrees with expert judgments, making this work the first to show that such weakly-supervised learning of utterance-level quality prediction is highly achievable.",1
"Improving user experience of a dialogue system often requires intensive developer effort to read conversation logs, run statistical analyses, and intuit the relative importance of system shortcomings. This paper presents a novel approach to automated analysis of conversation logs that learns the relationship between user-system interactions and overall dialogue quality. The approach is based on the assumption that the interaction between the user and the system is the primary determinant of the quality of dialogues. We demonstrate that this approach can be applied to a wide range of dialogue systems, including text-to-speech (TTS), voice-over-IP (VOIP), and video-conferencing (VNC). We find that our approach outperforms existing approaches in several important ways. First, we show that we are able to learn the relationships between system-level interactions, such as the number of times a user interacts with a system, the amount of time it takes to complete a given task, or the frequency with which users interact with systems. Second, our method is robust to changes in user behavior, as well as to the nature of interactions between users and system components. Finally, it is possible to use this method to improve the usability of user interfaces.",0
"Large language models (e.g., Brown et al., 2020; Patwary et al., 2021) have shown impressive performance on many natural language processing (NLP) tasks in a zero-shot setting. We ask whether these models exhibit commonsense understanding – a critical component of NLP applications – by evaluating models against four commonsense benchmarks. We find that the impressive zeroshot performance of large language models is mostly due to existence of dataset bias in our benchmarks. We also show that the zeroshot performance is sensitive to the choice of hyper-parameters and similarity of the benchmark to the pre-training datasets. Moreover, we did not observe substantial improvements when evaluating models in a few-shot setting. Finally, in contrast to previous work, we find that leveraging explicit commonsense knowledge does not yield substantial improvement.",1
"Large language models (e.g., Brown et al., 2020; Patwary et al., 2021) have shown impressive performance on many natural language processing (NLP) tasks in a zero-shot setting. We ask whether these models exhibit commonsense understanding – a critical component of NLP applications – by evaluating models against four commonsense benchmarks. We find no evidence that models perform better on these benchmarks than non-model-based models. In contrast, models outperform models on a number of other benchmarks, including Bayesian inference, classification accuracy, and word embeddings. These results suggest that the performance of models depends on their understanding of the context in which they are used.",0
